,frame_no,x,y,w,h
19294,5453,3054,1331,180,180
19295,5453,1831,1669,180,180
19296,5453,2436,1871,180,180
19297,5453,2417,228,180,180
19298,5454,2589,1636,180,180
19299,5454,2414,211,180,180
19300,5454,1668,1374,180,180
19301,5454,1664,937,180,180
19302,5454,3054,1331,180,180
19303,5454,2436,1871,180,180
19304,5454,1831,1669,180,180
19305,5455,2452,111,180,180
19306,5455,2410,203,180,180
19307,5455,2537,1270,180,180
19308,5455,2436,1871,180,180
19309,5455,3054,1331,180,180
19310,5455,1664,937,180,180
19311,5455,1831,1669,180,180
19312,5455,1667,1374,180,180
19313,5455,1741,731,180,180
19314,5455,2589,1635,180,180
19315,5456,1749,720,180,180
19316,5456,2396,183,180,180
19317,5456,1668,1374,180,180
19318,5456,2415,1242,180,180
19319,5456,3054,1331,180,180
19320,5456,1664,937,180,180
19321,5456,2589,1631,180,180
19322,5456,2436,1871,180,180
19323,5456,1831,1669,180,180
19324,5456,1749,727,180,180
19325,5457,1667,1374,180,180
19326,5457,3054,1331,180,180
19327,5457,1756,717,180,180
19328,5457,1664,937,180,180
19329,5457,2436,1871,180,180
19330,5457,1830,1669,180,180
19331,5457,2589,1631,180,180
19332,5457,2389,177,180,180
19333,5458,1757,722,180,180
19334,5458,2390,168,180,180
19335,5458,1830,1669,180,180
19336,5458,2436,1871,180,180
19337,5458,1664,937,180,180
19338,5458,2589,1616,180,180
19339,5458,1668,1371,180,180
19340,5458,3054,1331,180,180
19341,5459,2643,1291,180,180
19342,5459,1667,1374,180,180
19343,5459,2590,1568,180,180
19344,5459,2394,157,180,180
19345,5459,3054,1331,180,180
19346,5459,2436,1871,180,180
19347,5459,2363,1244,180,180
19348,5459,1830,1669,180,180
19349,5459,1663,937,180,180
19350,5460,1831,1669,180,180
19351,5460,1762,717,180,180
19352,5460,2436,1871,180,180
19353,5460,2595,1530,180,180
19354,5460,2396,143,180,180
19355,5460,2344,1246,180,180
19356,5460,1664,937,180,180
19357,5460,1667,1374,180,180
19358,5460,3054,1331,180,180
19359,5461,1667,1374,180,180
19360,5461,1762,717,180,180
19361,5461,2397,136,180,180
19362,5461,2436,1871,180,180
19363,5461,1831,1670,180,180
19364,5461,3054,1331,180,180
19365,5461,1664,937,180,180
19366,5461,2608,1496,180,180
19367,5462,1762,717,180,180
19368,5462,1664,937,180,180
19369,5462,3054,1331,180,180
19370,5462,2616,1475,180,180
19371,5462,2436,1871,180,180
19372,5462,1830,1669,180,180
19373,5462,2397,135,180,180
19374,5462,1668,1371,180,180
19375,5463,1667,1374,180,180
19376,5463,2397,136,180,180
19377,5463,2616,1471,180,180
19378,5463,2436,1871,180,180
19379,5463,1762,717,180,180
19380,5463,3054,1331,180,180
19381,5463,1830,1670,180,180
19382,5463,1664,937,180,180
19383,5464,1667,1374,180,180
19384,5464,1762,718,180,180
19385,5464,1664,937,180,180
19386,5464,3054,1331,180,180
19387,5464,2436,1871,180,180
19388,5464,1830,1670,180,180
19389,5464,2397,136,180,180
19390,5464,2250,1224,180,180
19391,5464,2614,1474,180,180
19392,5465,1769,720,180,180
19393,5465,2584,1416,180,180
19394,5465,1668,1374,180,180
19395,5465,1664,937,180,180
19396,5465,3054,1331,180,180
19397,5465,2436,1871,180,180
19398,5465,1830,1670,180,180
19399,5465,2603,1468,180,180
19400,5465,2397,136,180,180
19401,5466,1777,717,180,180
19402,5466,1664,937,180,180
19403,5466,2590,1462,180,180
19404,5466,3054,1331,180,180
19405,5466,2436,1871,180,180
19406,5466,1830,1670,180,180
19407,5466,1669,1364,180,180
19408,5466,2397,136,180,180
19409,5467,2123,1189,180,180
19410,5467,1796,721,180,180
19411,5467,1664,937,180,180
19412,5467,3054,1331,180,180
19413,5467,2436,1871,180,180
19414,5467,1830,1669,180,180
19415,5467,1676,1359,180,180
19416,5467,2397,135,180,180
19417,5467,2575,1463,180,180
19418,5468,1815,723,180,180
19419,5468,2555,1465,180,180
19420,5468,3054,1331,180,180
19421,5468,2436,1871,180,180
19422,5468,1830,1670,180,180
19423,5468,2397,135,180,180
19424,5468,1664,937,180,180
19425,5469,1848,738,180,180
19426,5469,3054,1331,180,180
19427,5469,2436,1871,180,180
19428,5469,1830,1670,180,180
19429,5469,2542,1468,180,180
19430,5469,2397,135,180,180
19431,5469,1664,937,180,180
19432,5470,2397,135,180,180
19433,5470,1664,937,180,180
19434,5470,3054,1331,180,180
19435,5470,2538,1470,180,180
19436,5470,2436,1871,180,180
19437,5470,1830,1670,180,180
19438,5470,1883,756,180,180
19439,5471,1677,1358,180,180
19440,5471,1664,937,180,180
19441,5471,2436,1871,180,180
19442,5471,1830,1670,180,180
19443,5471,2538,1471,180,180
19444,5471,1928,765,180,180
19445,5471,2397,135,180,180
19446,5471,3054,1331,180,180
19447,5472,1676,1362,180,180
19448,5472,1976,784,180,180
19449,5472,1664,937,180,180
19450,5472,3055,1331,180,180
19451,5472,2436,1871,180,180
19452,5472,2538,1471,180,180
19453,5472,2097,1150,180,180
19454,5472,1830,1670,180,180
19455,5472,2395,136,180,180
19456,5472,2787,1437,180,180
19457,5473,1676,1362,180,180
19458,5473,1664,937,180,180
19459,5473,3054,1331,180,180
19460,5473,2436,1871,180,180
19461,5473,2538,1471,180,180
19462,5473,1831,1670,180,180
19463,5473,2383,136,180,180
19464,5473,2008,805,180,180
19465,5474,2015,813,180,180
19466,5474,1676,1362,180,180
19467,5474,2742,1439,180,180
19468,5474,2084,1084,180,180
19469,5474,3054,1331,180,180
19470,5474,2538,1471,180,180
19471,5474,2436,1871,180,180
19472,5474,1831,1670,180,180
19473,5474,2382,142,180,180
19474,5474,1664,937,180,180
19475,5475,1676,1362,180,180
19476,5475,2722,1436,180,180
19477,5475,2016,818,180,180
19478,5475,2083,1083,180,180
19479,5475,1664,937,180,180
19480,5475,3054,1331,180,180
19481,5475,2374,142,180,180
19482,5475,2436,1871,180,180
19483,5475,1830,1670,180,180
19484,5475,2537,1471,180,180
19485,5476,2083,1083,180,180
19486,5476,1677,1359,180,180
19487,5476,2015,823,180,180
19488,5476,1664,937,180,180
19489,5476,3054,1331,180,180
19490,5476,2436,1871,180,180
19491,5476,1830,1669,180,180
19492,5476,2537,1471,180,180
19493,5476,2355,150,180,180
19494,5477,2016,822,180,180
19495,5477,1664,937,180,180
19496,5477,2083,1083,180,180
19497,5477,3054,1331,180,180
19498,5477,2436,1871,180,180
19499,5477,1830,1670,180,180
19500,5477,2537,1471,180,180
19501,5477,2342,150,180,180
19502,5477,1677,1359,180,180
19503,5478,1676,1362,180,180
19504,5478,1664,937,180,180
19505,5478,2083,1083,180,180
19506,5478,3055,1331,180,180
19507,5478,2436,1871,180,180
19508,5478,1830,1670,180,180
19509,5478,2537,1471,180,180
19510,5478,2314,156,180,180
19511,5478,2017,824,180,180
19512,5479,1676,1362,180,180
19513,5479,1664,937,180,180
19514,5479,3054,1331,180,180
19515,5479,2287,157,180,180
19516,5479,2436,1871,180,180
19517,5479,1830,1669,180,180
19518,5479,2029,830,180,180
19519,5479,2543,1471,180,180
19520,5479,2083,1083,180,180
19521,5480,2254,179,180,180
19522,5480,1677,1362,180,180
19523,5480,1664,937,180,180
19524,5480,2554,1491,180,180
19525,5480,3054,1330,180,180
19526,5480,2436,1871,180,180
19527,5480,1830,1669,180,180
19528,5480,2071,1069,180,180
19529,5481,2055,844,180,180
19530,5481,2070,1051,180,180
19531,5481,2548,1496,180,180
19532,5481,1664,937,180,180
19533,5481,2231,197,180,180
19534,5481,3055,1331,180,180
19535,5481,2436,1871,180,180
19536,5481,1830,1669,180,180
19537,5481,1676,1362,180,180
19538,5482,2063,1019,180,180
19539,5482,1677,1362,180,180
19540,5482,1664,937,180,180
19541,5482,3054,1331,180,180
19542,5482,2436,1871,180,180
19543,5482,1830,1669,180,180
19544,5482,2548,1502,180,180
19545,5482,2056,844,180,180
19546,5483,1830,1669,180,180
19547,5483,2057,1001,180,180
19548,5483,1677,1363,180,180
19549,5483,1664,937,180,180
19550,5483,2194,243,180,180
19551,5483,3054,1331,180,180
19552,5483,2436,1871,180,180
19553,5483,2547,1504,180,180
19554,5483,2040,860,180,180
19555,5484,1677,1363,180,180
19556,5484,2649,1609,180,180
19557,5484,1664,937,180,180
19558,5484,2188,244,180,180
19559,5484,3054,1331,180,180
19560,5484,2542,1505,180,180
19561,5484,2436,1871,180,180
19562,5484,1830,1669,180,180
19563,5485,1677,1363,180,180
19564,5485,1664,937,180,180
19565,5485,2176,250,180,180
19566,5485,2541,1510,180,180
19567,5485,3054,1331,180,180
19568,5485,2436,1871,180,180
19569,5485,1831,1669,180,180
19570,5486,1677,1363,180,180
19571,5486,3054,1331,180,180
19572,5486,2536,1512,180,180
19573,5486,2176,250,180,180
19574,5486,2436,1871,180,180
19575,5486,1830,1669,180,180
19576,5486,1675,931,180,180
19577,5486,2570,1702,180,180
19578,5487,1685,929,180,180
19579,5487,1830,1669,180,180
19580,5487,2436,1871,180,180
19581,5487,2535,1516,180,180
19582,5487,1677,1363,180,180
19583,5487,2176,250,180,180
19584,5487,3054,1331,180,180
19585,5488,2032,1016,180,180
19586,5488,1688,928,180,180
19587,5488,2042,885,180,180
19588,5488,1688,1369,180,180
19589,5488,2436,1872,180,180
19590,5488,2177,250,180,180
19591,5488,3055,1331,180,180
19592,5488,2533,1518,180,180
19593,5488,1830,1669,180,180
19594,5489,1688,928,180,180
19595,5489,1830,1669,180,180
19596,5489,2533,1518,180,180
19597,5489,2435,1876,180,180
19598,5489,1996,1029,180,180
19599,5489,3054,1331,180,180
19600,5489,2177,250,180,180
19601,5489,2047,882,180,180
19602,5489,1702,1377,180,180
19603,5490,1689,927,180,180
19604,5490,2057,881,180,180
19605,5490,1710,1384,180,180
19606,5490,3054,1330,180,180
19607,5490,2177,250,180,180
19608,5490,2530,1518,180,180
19609,5490,1830,1669,180,180
19610,5490,2435,1877,180,180
19611,5491,2522,1523,180,180
19612,5491,2440,1730,180,180
19613,5491,2076,890,180,180
19614,5491,2433,1882,180,180
19615,5491,1716,1385,180,180
19616,5491,3054,1330,180,180
19617,5491,2177,250,180,180
19618,5491,1831,1669,180,180
19619,5491,1688,927,180,180
19620,5492,3055,1330,180,180
19621,5492,2434,1883,180,180
19622,5492,2177,250,180,180
19623,5492,1831,1669,180,180
19624,5492,2522,1523,180,180
19625,5492,1716,1389,180,180
19626,5493,2430,1889,180,180
19627,5493,1778,956,180,180
19628,5493,3054,1330,180,180
19629,5493,2177,251,180,180
19630,5493,1830,1669,180,180
19631,5493,2516,1525,180,180
19632,5493,1716,1389,180,180
19633,5494,3054,1330,180,180
19634,5494,1716,1389,180,180
19635,5494,2173,257,180,180
19636,5494,1777,957,180,180
19637,5494,1831,1669,180,180
19638,5494,2430,1890,180,180
19639,5494,2511,1530,180,180
19640,5494,2075,943,180,180
19641,5495,2067,957,180,180
19642,5495,1717,1389,180,180
19643,5495,3054,1331,180,180
19644,5495,2170,258,180,180
19645,5495,2508,1531,180,180
19646,5495,1830,1669,180,180
19647,5495,2430,1891,180,180
19648,5495,1777,963,180,180
19649,5496,1881,945,180,180
19650,5496,1718,1385,180,180
19651,5496,1776,969,180,180
19652,5496,2507,1531,180,180
19653,5496,3054,1331,180,180
19654,5496,1831,1669,180,180
19655,5496,2430,1891,180,180
19656,5497,1770,970,180,180
19657,5497,1882,916,180,180
19658,5497,2036,991,180,180
19659,5497,3054,1331,180,180
19660,5497,2504,1532,180,180
19661,5497,1831,1669,180,180
19662,5497,2430,1891,180,180
19663,5497,1718,1385,180,180
19664,5498,1718,1385,180,180
19665,5498,3054,1331,180,180
19666,5498,2504,1532,180,180
19667,5498,1830,1669,180,180
19668,5498,1763,976,180,180
19669,5498,2430,1891,180,180
19670,5498,1869,903,180,180
19671,5499,3054,1331,180,180
19672,5499,1758,982,180,180
19673,5499,1830,1669,180,180
19674,5499,2504,1532,180,180
19675,5499,2430,1891,180,180
19676,5499,1718,1385,180,180
19677,4500,3068,517,180,180
19678,4500,1523,924,180,180
19679,4500,2102,1571,180,180
19680,4500,2750,1748,180,180
19681,4500,3014,1570,180,180
19682,4500,1829,1669,180,180
19683,4500,1548,1383,180,180
19684,4500,2590,1656,180,180
19685,4501,3011,1570,180,180
19686,4501,3069,516,180,180
19687,4501,2102,1571,180,180
19688,4501,1829,1669,180,180
19689,4501,1547,1383,180,180
19690,4501,2764,1742,180,180
19691,4501,1523,925,180,180
19692,4501,2617,1650,180,180
19693,4502,2104,1572,180,180
19694,4502,1523,925,180,180
19695,4502,2631,1650,180,180
19696,4502,3014,1569,180,180
19697,4502,1547,1383,180,180
19698,4502,1829,1669,180,180
19699,4502,2769,1743,180,180
19700,4502,3069,516,180,180
19701,4503,2110,1571,180,180
19702,4503,2635,1644,180,180
19703,4503,3014,1569,180,180
19704,4503,1523,925,180,180
19705,4503,1547,1383,180,180
19706,4503,1829,1669,180,180
19707,4503,2771,1742,180,180
19708,4503,3069,516,180,180
19709,4504,1548,1383,180,180
19710,4504,2636,1644,180,180
19711,4504,2109,1570,180,180
19712,4504,3014,1569,180,180
19713,4504,1523,925,180,180
19714,4504,2771,1742,180,180
19715,4504,1829,1669,180,180
19716,4504,3068,516,180,180
19717,4504,2228,1692,180,180
19718,4505,2635,1644,180,180
19719,4505,3014,1569,180,180
19720,4505,1523,925,180,180
19721,4505,1548,1383,180,180
19722,4505,1829,1669,180,180
19723,4505,2775,1744,180,180
19724,4505,3062,516,180,180
19725,4506,2215,1717,180,180
19726,4506,3014,1569,180,180
19727,4506,3036,503,180,180
19728,4506,1548,1383,180,180
19729,4506,2636,1643,180,180
19730,4506,1523,925,180,180
19731,4506,1829,1669,180,180
19732,4507,2636,1643,180,180
19733,4507,3014,1569,180,180
19734,4507,1523,924,180,180
19735,4507,2621,1831,180,180
19736,4507,1548,1383,180,180
19737,4507,1829,1669,180,180
19738,4507,2771,1743,180,180
19739,4507,3009,480,180,180
19740,4508,1548,1383,180,180
19741,4508,3014,1569,180,180
19742,4508,1523,925,180,180
19743,4508,1829,1669,180,180
19744,4508,2617,1831,180,180
19745,4508,2771,1743,180,180
19746,4508,2968,442,180,180
19747,4508,2636,1643,180,180
19748,4509,2924,396,180,180
19749,4509,2636,1643,180,180
19750,4509,3014,1569,180,180
19751,4509,1548,1383,180,180
19752,4509,1829,1669,180,180
19753,4509,1523,925,180,180
19754,4509,2771,1743,180,180
19755,4510,2301,1706,180,180
19756,4510,2635,1643,180,180
19757,4510,3014,1569,180,180
19758,4510,2877,350,180,180
19759,4510,1523,925,180,180
19760,4510,1548,1383,180,180
19761,4510,2771,1743,180,180
19762,4510,1829,1669,180,180
19763,4511,2830,301,180,180
19764,4511,3014,1569,180,180
19765,4511,1548,1382,180,180
19766,4511,1829,1669,180,180
19767,4511,1523,925,180,180
19768,4511,2771,1742,180,180
19769,4511,2638,1638,180,180
19770,4512,2650,1619,180,180
19771,4512,2770,1741,180,180
19772,4512,3011,1570,180,180
19773,4512,1548,1383,180,180
19774,4512,2309,1705,180,180
19775,4512,1829,1669,180,180
19776,4512,2801,256,180,180
19777,4512,1523,925,180,180
19778,4513,2768,1738,180,180
19779,4513,2313,1703,180,180
19780,4513,3014,1569,180,180
19781,4513,1548,1382,180,180
19782,4513,2670,1611,180,180
19783,4513,1829,1669,180,180
19784,4513,2763,216,180,180
19785,4513,1523,928,180,180
19786,4514,2691,1605,180,180
19787,4514,2095,1515,180,180
19788,4514,1523,928,180,180
19789,4514,3014,1569,180,180
19790,4514,2748,221,180,180
19791,4514,1548,1383,180,180
19792,4514,1829,1669,180,180
19793,4514,2321,1701,180,180
19794,4515,2321,1705,180,180
19795,4515,2322,1698,180,180
19796,4515,1523,928,180,180
19797,4515,3014,1569,180,180
19798,4515,2695,1605,180,180
19799,4515,1548,1383,180,180
19800,4515,1829,1669,180,180
19801,4515,2728,228,180,180
19802,4516,3014,1569,180,180
19803,4516,2695,1605,180,180
19804,4516,1829,1669,180,180
19805,4516,2721,235,180,180
19806,4516,1548,1383,180,180
19807,4516,2765,1738,180,180
19808,4516,1524,925,180,180
19809,4517,2635,256,180,180
19810,4517,2696,1605,180,180
19811,4517,1523,925,180,180
19812,4517,3014,1569,180,180
19813,4517,1548,1383,180,180
19814,4517,1829,1669,180,180
19815,4517,2721,235,180,180
19816,4518,2328,1693,180,180
19817,4518,2696,1605,180,180
19818,4518,1523,928,180,180
19819,4518,3014,1569,180,180
19820,4518,2729,237,180,180
19821,4518,1548,1383,180,180
19822,4518,1829,1669,180,180
19823,4519,2696,1604,180,180
19824,4519,1523,929,180,180
19825,4519,3014,1569,180,180
19826,4519,1548,1383,180,180
19827,4519,1829,1669,180,180
19828,4519,2763,244,180,180
19829,4520,1548,1383,180,180
19830,4520,2696,1604,180,180
19831,4520,1524,925,180,180
19832,4520,3014,1569,180,180
19833,4520,2774,243,180,180
19834,4520,1829,1669,180,180
19835,4521,2696,1605,180,180
19836,4521,2647,1860,180,180
19837,4521,2775,243,180,180
19838,4521,1829,1669,180,180
19839,4521,1548,1383,180,180
19840,4521,1523,929,180,180
19841,4521,3014,1569,180,180
19842,4522,2696,1605,180,180
19843,4522,1524,925,180,180
19844,4522,3014,1569,180,180
19845,4522,2777,256,180,180
19846,4522,1548,1383,180,180
19847,4522,1829,1669,180,180
19848,4523,3014,1569,180,180
19849,4523,2696,1605,180,180
19850,4523,2797,284,180,180
19851,4523,1829,1669,180,180
19852,4523,1548,1383,180,180
19853,4523,1524,925,180,180
19854,4524,2810,297,180,180
19855,4524,1548,1383,180,180
19856,4524,1829,1669,180,180
19857,4524,1523,929,180,180
19858,4524,2696,1605,180,180
19859,4524,3014,1569,180,180
19860,4525,2841,318,180,180
19861,4525,2696,1605,180,180
19862,4525,3014,1569,180,180
19863,4525,1523,929,180,180
19864,4525,1547,1383,180,180
19865,4525,1829,1669,180,180
19866,4526,1829,1669,180,180
19867,4526,1547,1383,180,180
19868,4526,1523,925,180,180
19869,4526,2882,342,180,180
19870,4526,2696,1605,180,180
19871,4526,2097,1504,180,180
19872,4526,3014,1569,180,180
19873,4527,2696,1604,180,180
19874,4527,2103,1490,180,180
19875,4527,3014,1569,180,180
19876,4527,1523,925,180,180
19877,4527,2914,350,180,180
19878,4527,1547,1382,180,180
19879,4527,1830,1669,180,180
19880,4528,2696,1605,180,180
19881,4528,3014,1569,180,180
19882,4528,1523,925,180,180
19883,4528,1548,1383,180,180
19884,4528,1830,1669,180,180
19885,4528,2916,350,180,180
19886,4528,2110,1480,180,180
19887,4529,2696,1605,180,180
19888,4529,2131,1462,180,180
19889,4529,3014,1569,180,180
19890,4529,1547,1383,180,180
19891,4529,1523,925,180,180
19892,4529,1829,1669,180,180
19893,4529,2916,351,180,180
19894,4530,2350,1687,180,180
19895,4530,2697,1604,180,180
19896,4530,3014,1569,180,180
19897,4530,2155,1445,180,180
19898,4530,1547,1383,180,180
19899,4530,1523,925,180,180
19900,4530,1829,1669,180,180
19901,4530,2924,376,180,180
19902,4531,2366,1678,180,180
19903,4531,2697,1605,180,180
19904,4531,3014,1569,180,180
19905,4531,1523,928,180,180
19906,4531,1547,1383,180,180
19907,4531,1830,1669,180,180
19908,4531,2957,405,180,180
19909,4531,2162,1439,180,180
19910,4532,2697,1605,180,180
19911,4532,2163,1438,180,180
19912,4532,3014,1569,180,180
19913,4532,1524,929,180,180
19914,4532,1547,1383,180,180
19915,4532,1830,1669,180,180
19916,4532,2998,437,180,180
19917,4532,2399,1660,180,180
19918,4533,2162,1438,180,180
19919,4533,2697,1608,180,180
19920,4533,3014,1569,180,180
19921,4533,1547,1383,180,180
19922,4533,1524,930,180,180
19923,4533,1830,1669,180,180
19924,4533,3050,471,180,180
19925,4534,2476,1626,180,180
19926,4534,1830,1669,180,180
19927,4534,1547,1383,180,180
19928,4534,1525,930,180,180
19929,4534,2697,1608,180,180
19930,4534,3057,489,180,180
19931,4534,2162,1438,180,180
19932,4534,3014,1569,180,180
19933,4534,2754,1730,180,180
19934,4535,2697,1608,180,180
19935,4535,2162,1438,180,180
19936,4535,3014,1569,180,180
19937,4535,1547,1383,180,180
19938,4535,1525,930,180,180
19939,4535,1830,1669,180,180
19940,4535,3055,496,180,180
19941,4535,2762,1738,180,180
19942,4536,2697,1608,180,180
19943,4536,2482,1624,180,180
19944,4536,2163,1437,180,180
19945,4536,3014,1569,180,180
19946,4536,1528,930,180,180
19947,4536,3042,518,180,180
19948,4536,1547,1383,180,180
19949,4536,1830,1669,180,180
19950,4536,2758,1738,180,180
19951,4537,2696,1608,180,180
19952,4537,2503,1612,180,180
19953,4537,3014,1569,180,180
19954,4537,2162,1437,180,180
19955,4537,1527,930,180,180
19956,4537,2623,1829,180,180
19957,4537,1547,1383,180,180
19958,4537,1830,1669,180,180
19959,4537,3043,549,180,180
19960,4538,1527,930,180,180
19961,4538,2168,1431,180,180
19962,4538,2523,1597,180,180
19963,4538,3014,1569,180,180
19964,4538,1547,1383,180,180
19965,4538,1830,1669,180,180
19966,4538,3075,591,180,180
19967,4538,2696,1605,180,180
19968,4538,2766,1726,180,180
19969,4539,2696,1605,180,180
19970,4539,2168,1430,180,180
19971,4539,3014,1569,180,180
19972,4539,1525,930,180,180
